Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,83.889999,87.589996,83.889999,87.370003,61.261627,7558200
2009-01-05,86.419998,87.669998,86.180000,86.820000,60.875973,8315700
2009-01-06,87.110001,90.410004,86.370003,89.230003,62.565826,9649500
2009-01-07,87.830002,88.800003,87.120003,87.790001,61.556126,8455100
2009-01-08,87.809998,88.139999,85.980003,87.180000,61.128410,7231800
2009-01-09,87.050003,87.500000,84.250000,84.699997,59.389488,7440300
2009-01-12,84.570000,86.599998,84.419998,85.709999,60.097672,8072700
2009-01-13,85.500000,86.589996,84.790001,85.339996,59.838264,7657200
2009-01-14,84.199997,84.820000,82.110001,83.190002,58.330723,9470000
2009-01-15,83.610001,84.830002,82.260002,84.120003,58.982830,11734800
2009-01-16,84.610001,85.739998,83.080002,84.919998,59.543739,11245300
2009-01-20,84.760002,84.919998,81.760002,81.980003,57.482296,13800100
2009-01-21,86.290001,91.599998,86.000000,91.419998,64.101372,24905000
2009-01-22,89.830002,90.739998,88.110001,90.070000,63.154812,12350700
2009-01-23,88.400002,90.699997,87.809998,89.489998,62.748096,10253700
2009-01-26,89.769997,92.669998,89.519997,91.599998,64.227615,9840800
2009-01-27,91.769997,91.970001,90.500000,91.660004,64.269669,8720800
2009-01-28,92.699997,94.940002,91.910004,94.820000,66.485390,13407200
2009-01-29,93.580002,94.580002,92.019997,92.510002,64.865677,9233500
2009-01-30,92.230003,93.480003,91.250000,91.650002,64.262688,9617000
2009-02-02,90.599998,91.860001,89.690002,90.930000,63.757816,9926400
2009-02-03,91.070000,93.730003,90.160004,93.480003,65.545807,8864500
2009-02-04,93.739998,94.910004,91.820000,92.830002,65.090073,10189800
2009-02-05,92.129997,93.199997,91.220001,92.410004,64.795570,11622900
2009-02-06,92.510002,97.099998,91.650002,96.139999,67.777649,13055900
2009-02-09,95.930000,96.980003,94.720001,96.820000,68.257050,8165800
2009-02-10,95.580002,96.820000,92.959999,93.269997,65.754341,13541300
2009-02-11,93.480003,95.769997,93.000000,95.160004,67.086761,10765700
2009-02-12,94.410004,95.199997,92.199997,95.070000,67.023331,9917700
2009-02-13,94.790001,95.180000,93.570000,93.839996,66.156197,6742400
2009-02-17,91.730003,92.489998,90.500000,90.669998,63.921368,8903500
2009-02-18,91.169998,92.250000,90.440002,91.510002,64.513557,8492600
2009-02-19,91.059998,92.160004,88.449997,88.930000,62.694683,12622700
2009-02-20,88.050003,89.900002,87.339996,88.790001,62.595993,12400700
2009-02-23,89.300003,89.330002,84.190002,84.370003,59.479942,13509600
